Barcode,Batch,Equipment,Ingested,Call Number,Title,Author,Imprint,BibId
30112015794024,LO_2020_12_02,,FALSE,M1629.3.C5 B47,The best Christmas songs ever : easy piano.,,"Winona, MN : Hal Leonard Pub Corp, [1986?]",99171800112205899
30112110456842,LO_2020_12_02,,FALSE,Q. 704.9482 Im78,Imprinting the divine : Byzantine and Russian icons from the Menil Collection /,"Carr, Annemarie Weyl.","Houston, Tex. : New Haven, Conn. : Menil Collection c2011.",99671811112205899
30112084946398,DS_2020_12_02,,FALSE,PR438.M44 W43 2008,"Memory, print, and gender in England, 1653-1759 /","Weber, Harold.","New York ; Basingstoke : Palgrave Macmillan, 2008.",99565243812205899
30112045702419,DS_2020_12_02,BC100,TRUE,PR431 .J34 1999,Privacy and print : reading and writing in seventeenth-century England /,"Jagodzinski, Cecile M.,","Charlottesville : University Press of Virginia, 1999.",99410948712205899
30112065371491,DS_2020_12_02,BC100,TRUE,ML3920 L24U5,"Elevator music : a surreal history of Muzak, easy-listening, and other moodsong /","Lanza, Joseph.","Ann Arbor : University of Michigan Press, c2004.",99470742912205899
30112033107126,DS_2020_12_02,Epson Flatbed,TRUE,371.102 B891D,Dialogue in teaching : theory and practice /,"Burbules, Nicholas C.","New York : Teachers College Press, ©1993.",99356121612205899
30112108641868,LO_2020_12_02,,FALSE,639.979652097 B521,Biology and management of white-tailed deer /,"Hewitt, David G.","Boca Raton, FL : CRC Press, ©2011.",99656296412205899
30112078348114,LO_2020_12_02,,FALSE,616.07543 C637f,Foundations of biomedical ultrasound /,"Cobbold, Richard S. C.,","Oxford ; New York : Oxford University Press, 2007.",99523399912205899
30112109479128,LO_2020_12_02,,FALSE,751.740941 B241o,The first panoramas : visions of British imperialism /,"Oleksijczuk, Denise.","Minneapolis : University of Minnesota Press, c2011.",99665280112205899
30112027085999,LO_2020_12_02,,FALSE,622.09 M76mi no.94,Belt supergroup : a guide to Proterozoic rocks of Western Montana and adjacent areas /,"Roberts, Sheila M.","Butte, Mont. : Available from Montana Bureau of Mines and Geology, Montana College of Mineral Science and Technology, 1986.",99642210312205899
30112116883601,LO_2020_12_02,,FALSE,751.74 D6231,Dioramas /,"Dohm, Katharina,",Paris : Palais de Tokyo : [2017],99874497712205899
30112080088534,LO_2020_12_02,,FALSE,F. 778.9974692 D687,Dolce & Gabbana fashion album /,"Demarchelier, Patrick.","Milano : New York, NY : Skira 2006.",99528849412205899
30112107432996,DS_2020_12_02,,FALSE,296.09014 N553j,Jewish exegesis and Homeric scholarship in Alexandria /,"Niehoff, Maren.","Cambridge ; New York : Cambridge University Press, 2011.",99652164512205899
30112126609244,DS_2020_12_02,BC100,TRUE,720.973 K12lob,Louis Kahn : architecture as philosophy /,"Lobell, John,","New York, NY : Monacelli Press, [2020]",99954807770205899
30112050221842,DS_2020_12_03,,TRUE,F. 912.38 B27,Barrington atlas of the Greek and Roman world /,"Talbert, Richard J. A.,","Princeton, N.J. : Princeton University Press, 2000.",99428561512205899
30112015136556,DS_2020_12_03,,TRUE,F. M146H56 I57NO.4,Insurrections 4 : for percussion and 2-channel tape /,"Hinkle-Turner, Elizabeth.",Composition (D M A)--University of Illinois at Urbana-Champaign 1991 c1990.,99315462312205899
30112045240386,LO_2020_12_03,,FALSE,846 N344Os,Suite française : roman /,"Némirovsky, Irène,","Paris : Denoël, c2004.",99497282212205899
30112002752365,LO_2020_12_03,,FALSE,572.9683 K89S,The social system of the Zulus.,"Krige, Eileen Jensen,","London, New York : Longmans, Green and co, [1936]",99261638912205899
30112084507133,LO_2020_12_03,,FALSE,GR335 .W318,Lie xian zhuan jiao jian /,"Wang, Shumin,","Beijing Shi : Zhonghua shu ju, 2007.",99562806612205899
30112118960092,LO_2020_12_03,,FALSE,PL758.83 .S25 2016,Poetry as image : the visual culture of waka in sixteenth-century Japan /,"Sakomura, Tomoko,","Leiden : Brill, 2016.",99800302512205899
30112086681662,LO_2020_12_03,,FALSE,709.52074 El582b,Bye bye Kitty!!! : between heaven and hell in contemporary Japanese art /,"Elliott, David,",New York : New Haven [Conn.] : Japan Society ; ©2011.,99655079012205899
30112000738309,LO_2020_12_03,,FALSE,723.3 AR251978,"Architecture of the Islamic world : its history and social meaning, with a complete survey of key monuments /","Michell, George.","London : Thames and Hudson, c1978.",9993743912205899
30112123095413,LO_2020_12_03,,FALSE,Q. GT3911.77 .P38 2017,Kanban : traditional shop signs of Japan /,"Pate, Alan Scott,","San Diego, CA : Princeton University Press, 2017.",99841378412205899
30112071635350,LO_2020_12_03,,FALSE,121 G795h,The heart of things : applying philosophy to the 21st century /,"Grayling, A. C.","London : Weidenfeld & Nicolson, 2005.",99510589812205899
30112116853539,LO_2020_12_03,,FALSE,Q. 759.13 F539lo,Louise Fishman /,"Fishman, Louise,","Purchase, NY : Philadelphia, PA : Munich, Germany : Neuberger Museum of Art ; [2016]",99810430812205899
30112123077668,LO_2020_12_03,,FALSE,759.13 F539l,Louise Fishman /,"Fishman, Louise,","[New York, New York] : Cheim & Read, 2017.",99868886012205899
30112001213633,LO_2020_12_03,,FALSE,Q. 704.94240937 I1,"I, Claudia : women in ancient Rome /","Kleiner, Diana E. E.","New Haven, Conn. : Austin, Tex. : Yale University Art Gallery 1996.",99389189112205899
30112096547077,LO_2020_12_03,,FALSE,Q. PN6777.C63 V56 2019,El violeta /,"Cochet, Marina,","Fuenlabrada, Madrid-España : Editorial Drakul, [2019]",99954784511505899
30112111763592,DS_2020_12_03,BC100,TRUE,811 C8174s,Slow lightning : poems /,"Corral, Eduardo C.,","New Haven : Yale University Press, ©2012.",99685572812205899
30112067322815,DS_2020_12_03,Epson Flatbed,TRUE,270.2092 D562l,Didymus the Blind and his circle in late-antique Alexandria : virtue and narrative in biblical scholarship /,"Layton, Richard A.","Urbana : University of Illinois Press, c2004.",99477153712205899
30112046778871,DS_2020_12_03,Epson Flatbed,TRUE,181.07 Ab33i:E,Arab-Islamic philosophy : a contemporary critique /,"Jābirī, Muḥammad ʻĀbid","Austin : Center for Middle Eastern Studies, University of Texas at Austin, c1999.",99418641312205899
30112119038260,DS_2020_12_03,BC100,TRUE,PN56.I7 A66 2015,Somos islas : ensayos de camino /,"Aponte Alsina, Marta,","Cabo Rojo, P.R. : Editora Educación Emergente, [2015]",99816483712205899
30112120542151,DS_2020_12_03,Epson Flatbed,TRUE,PS3602.L267 C665 2015,The coming /,"Black, Daniel.","New York : St. Martin's Press, 2015.",99802271012205899
30112000133451,DS_2020_12_03,,TRUE,823 SM7YD,Uneasy sensations : Smollett and the body /,"Douglas, Aileen,","Chicago : University of Chicago Press, 1995.",99383289112205899
30112043972212,DS_2020_12_03,,FALSE,BF575.H27 C85 1990,Flow : the psychology of optimal experience /,"Csikszentmihalyi, Mihaly.","New York : Harper & Row, c1990.",99162711412205899
30112076869780,DS_2020_12_03,,TRUE,467.96718 Q413l,La lengua española en Guinea Ecuatorial /,"Quilis, Antonio.","Madrid : Universidad Nacional de Educación a Distancia, 1995.",99523058812205899
30112067295516,DS_2020_12_03,BC100,TRUE,Q. 016.91676 IN8A,"East Africa: general, ethnography, sociology, linguistics,",International African Institute.,"London, 1960.",99255782712205899
30112071378464,LO_2020_12_03,,FALSE,B5234.M36 W3412,Li shi yu yi zhi : Mao Zedong si xiang de zhe xue tou shi  /,"Wakeman, Frederic E.","Beijing : Zhongguo ren min da xue chu ban she, 2005.",99535292412205899
30112052978332,LO_2020_12_03,,FALSE,PL2694 .S5 1999,Shui hu zhuan /,,"Beijing : Zhongguo she hui chu ban she, 1999.",99471092712205899
30112029820757,LO_2020_12_03,,FALSE,DS778.M3 L5179,Mao Zedong si xiang shi /,"Liao, Gailong.","Taibei Shi : Hong ye wen hua shi ye you xian gong si, 1994.",99374729912205899
30112123119585,LO_2020_12_03,,FALSE,PN1880 .M86 2017,Hermenegildo and the Jesuits : staging sainthood in the early modern period /,"Muneroni, Stefano,","Cham, Switzerland  : Palgrave Macmillan, 2017.",99844045112205899
30112113128182,LO_2020_12_03,,FALSE,330.17 P947W,What is property? /,"Proudhon, P.-J.","Cambridge [England] ; New York, NY, USA : Cambridge University Press, 1994.",99361855412205899
30112113584780,LO_2020_12_03,,FALSE,GT523 .O35 2013,Art/fashion in the 21st century /,"Oakley Smith, Mitchell.","London : Thames & Hudson Inc, 2013.",99737762212205899
30112059320819,LO_2020_12_03,,FALSE,Q. 759.3 M52f,Menzel's realism : art and embodiment in nineteenth-century Berlin /,"Fried, Michael.","New Haven : Yale University Press, c2002.",99451853612205899
30112076949962,LO_2020_12_03,,FALSE,Q. 746.920952 C982,The cutting edge : fashion from Japan /,"Mitchell, Louise,","Sydney, N.S.W. : Powerhouse Publishing, 2005.",99517336112205899
30112096037186,LO_2020_12_03,,FALSE,Q. 914.971 Z82,Zrenjanin 1944-1969.,"Ćuk, Dušan.","Zrenjanin : Skupština opštine, 1969]",99184749612205899
30112043624060,LO_2020_12_03,,FALSE,Q. 746.92 H692i,Issey Miyake /,"Holborn, Mark,","[Place of publication not identified] : Taschen, [1995]",99389060612205899
30112065352889,LO_2020_12_03,,FALSE,Q. 391 Ed95f,"Fashion at the edge : spectacle, modernity and deathliness /","Edwards, Caroline.","New Haven : Yale University Press, c2003.",99470093312205899
30112096785636,LO_2020_12_03,,FALSE,GT507 .F37 2016,"Fashion 150 : 150 years, 150 designers /","Piazza, Arianna,","London : Laurence King Publishing, 2016.",99832781912205899
30112072234195,LO_2020_12_03,,FALSE,Q. 746.92092 C456k,Chanel /,"Koda, Harold.",New York : New Haven : Metropolitan Museum of Art c2005.,99504519812205899
30112040513589,LO_2020_12_03,,FALSE,Q. 746.92092 V561m,Gianni Versace /,"Martin, Richard",New York : Metropolitan Museum of Art 1997.,99403671212205899
30112117770419,LO_2020_12_04,,FALSE,LB1027.9 .S265 2014,"Unaccompanied minors : immigrant youth, school choice, and the pursuit of equity /","Sattin-Bajaj, Carolyn.","Cambridge, Mass. : Harvard Education Press, c2014.",99759635512205899
30112126580619,LO_2020_12_04,,FALSE,PS3607.R4686 C58 2020,Cleanness /,"Greenwell, Garth,","New York : Farrar, Straus and Giroux, 2020.",99948335412205899
30112126607636,LO_2020_12_04,,FALSE,PS3607.A227 A6 2020,The unreality of memory : and other essays /,"Gabbert, Elisa,","New York : Farrar, Straus and Giroux, 2020.",99954806795205899
30112081767078,DS_2020_12_04,Epson Flatbed,TRUE,S. Sa5662als,Alcatraz versus the Shattered Lens /,"Sanderson, Brandon.","New York : Scholastic Press, 2010.",99656786312205899
30112006575200,DS_2020_12_04,BC100,TRUE,Q. 305.868073 Sa55g,"Go after the women : Americanization and the Mexican immigrant woman, 1915-1929 /","Sánchez, George Isidore,","Stanford, Calif. : Stanford Center for Chicano Research, Stanford University, [1984].",99125220112205899
30112103275746,LO_2020_12_08,,FALSE,DT233 .A3513 2009,al-Aṣwāt al-muhammashah : al-khudūʻ wa-ʻiṣyān fī Lībiyā athnāʾ al-istiʻmār wa-baʻdah /,"Ahmida, Ali Abdullatif,","Bayrūt : Markaz Dirāsāt al-Waḥdah al-ʻArabīyah, 2009.",99643859712205899
30112117795754,LO_2020_12_08,,FALSE,702.8 M4297,"The matter of art : materials, practices, cultural logics, c. 1250-1750 /","Anderson, Christy,","Manchester : Manchester University Press, 2015.",99764622912205899
30112117923604,LO_2020_12_08,,FALSE,759.4 Ar57m,Manet Manette /,"Armstrong, Carol M.","New Haven : Yale University Press, c2002.",99451810212205899
30112045539688,LO_2020_12_08,,FALSE,944.02 K849B,Begging pardon and favor : ritual and political order in early medieval France /,"Koziol, Geoffrey","Ithaca, N.Y. : Cornell University Press, 1992.",99338066112205899
30112109401866,LO_2020_12_08,,FALSE,709.04052074 Ob4i,"Intimate collaborations : Kandinsky & Münter, Arp &Taeuber /","Obler, Bibiana K.","New Haven ; London : Yale University Press, [2014]",99747163612205899
30112112713091,LO_2020_12_08,,FALSE,GT523 .A7 2011,Art & fashion : between skin and clothing /,"Brüderlin, Markus.","Bielefeld : Kerber Verlag, c2011.",99705372612205899
30112084744272,DS_2020_12_08,BC100,TRUE,ML196 .F75M8 2013,Music in the nineteenth century /,"Frisch, Walter,","New York : W.W. Norton and Company, [2013]",99700758312205899
30112112621112,DS_2020_12_08,,TRUE,778.99956 P5668,Photography's Orientalism : new essays on colonial representation /,"Behdad, Ali,","Los Angeles : Getty Research Institute, [2013]",99730909612205899
30112047866055,DS_2020_12_08,Epson Flatbed,TRUE,381.40940903 C765,"Consumers and luxury : consumer culture in Europe, 1650-1850 /","Berg, Maxine,","Manchester : Manchester University Press, 1999.",99417563012205899
30112123137538,DS_2020_12_08,BC100,TRUE,Q. 759.4 L147p,"The painter's touch : Boucher, Chardin, Fragonard /","Lajer-Burcharth, Ewa,","Princeton : Princeton University Press, [2018]",99847092612205899
30112116824407,DS_2020_12_08,BC100,TRUE,571.8 W836p,Principles of development /,"Wolpert, L.","Oxford, United Kingdom ; New York, NY : Oxford University Press, [2019]",99918969912205899
30112008026756,LO_2020_12_08,,FALSE,621.3133 L76A,Alternating-current machines,"Liwschitz-Garik, Michael,","Princeton, N.J. : van Nostrand, [1961]",99298106912205899
30112124246940,LO_2020_12_08,,FALSE,PS3623.A4366 D74 2019,The dreamers : a novel /,"Walker, Karen Thompson,","New York : Random House, [2019]",99886829712205899
30112124312569,LO_2020_12_08,,FALSE,PR6101.R638 A6 2019,Salt slow : stories /,"Armfield, Julia,","New York : Flatiron Books, 2019.",99914271712205899
30112120594855,DS_2020_12_08,,FALSE,879 H949 no.203,"De arte magorum : Erklarung und Deutung ausgewahlter Hexenszenen bei Theokrit, Vergil, Horaz, Ovid, Seneca und Lucan unter berücksichtigung des Ritualaufbaus und der Relation zu den Zauberpapyri.","Reif, Matthias,","Göttingen : Vandenhoeck & Ruprecht GmBH, [2016]",99819972712205899
30112113557976,DS_2020_12_08,,FALSE,PS261 .P84 2013,Queer chivalry : medievalism and the myth of white masculinity in Southern literature /,"Pugh, Tison.","Baton Rouge : Louisiana State University Press, [2013]",99739795212205899
30112080079129,DS_2020_12_08,,FALSE,PR448.A55 H86 2006,"Humans and other animals in eighteenth-century British culture : representation, hybridity, ethics /","Palmeri, Frank.","Aldershot, England ; Burlington, VT : Ashgate, ©2006.",99528464312205899
30112023614354,DS_2020_12_08,,FALSE,480.5 MNSup. v.147,Groaning tears : ethical and dramatic aspects of suicide in Greek tragedy /,"Garrison, Elise P.","Leiden ; New York : Brill, 1995.",99372876512205899
30112086558373,LO_2020_12_08,,FALSE,PZ7.R79835 Har 1997,Harry Potter and the philosopher's stone /,"Rowling, J. K.","London : Bloomsbury Pub, ©1997.",99417136212205899
30112100243978,LO_2020_12_08,,FALSE,709.04 Ut61,Utopias /,"Noble, Richard.","London : Cambridge, Mass. : Whitechapel Gallery 2009.",99607953112205899
30112126597290,DS_2020_12_08,Epson Flatbed,TRUE,779.0973 Eg39p,Polaroid SX-70 /,"Eggleston, William,","Göttingen, Germany : Steidl, 2019.",99954559512205899
30112015480137,DS_2020_12_09,Epson Flatbed,TRUE,M784.31 Z39LF,Fünfzig Lieder : 32 Lieder nach Gedichten von Goethe und 18 Lieder nach Worten verschiedener Dichter : für eine Singstimme und Klavier /,"Zelter, Carl Friedrich,","Mainz : B Schott's Söhne, c1932.",99198737812205899
30112064518332,IA_2020_12_09,,FALSE,Q. 331.833 N487C,"The comparative cost of housing for white, nonwhite, and Puerto Rican families in the New York metropolitan area.",New York (State). State Commission for Human Rights.,"New York, [1967?]",99313503212205899
30112050648341,LO_2020_12_10,,FALSE,869.27 L59P1988,Paradiso /,"Lezama Lima, José.","Spain : CSIC, c1988.",99157459312205899
30112112803207,LO_2020_12_10,,FALSE,PN1995.9.C5118 G73 2014,Le cinéma-vérité : films et controverses /,"Graff, Séverine.","Rennes : Presses universitaires de Rennes, 2014.",99744974812205899
30112086275812,LO_2020_12_10,,FALSE,960 P468i,"Islam, mysticisme et marginalité : les Baay Faal du Sénégal /","Pezeril, Charlotte,","Paris : L'Harmattan, 2008.",99569094312205899
30112097821323,LO_2020_12_10,,FALSE,266.0096891 D441t:E,"Journeys beyond Gubuluwayo, to the Gaza, Tonga and Lozi : letters of the Jesuits' Zambesi Mission,1880-1883 /","Depelchin, H.","Avondale, Harare : Weaver Press, 2009.",99598607012205899
30112050200168,LO_2020_12_10,,FALSE,PR2048 .M35 2000,The Malory debate : essays on the texts of Le morte Darthur /,"Wheeler, Bonnie,","Cambridge [England] ; Rochester, NY : DS Brewer, 2000.",99430708312205899
30112101397286,LO_2020_12_10,,FALSE,PL2804.C5 L367 2006,Lao she xiao shuo . san wen  /,Lao she .,"Chang chun  : Ji lin wen shi chu ban she, 2006.",99730547412205899
30112076745907,LO_2020_12_10,,FALSE,DS778. M3 M286645,Mao zedong nong cun diao cha wen ji /,"Mao ze dong,","Bei jing : Ren min chu ban she, 1982.",99617642112205899
30112117927431,LO_2020_12_10,,FALSE,779.0944 D135p,La peinture mécanique : le diorama de Daguerre /,"Le Gall, Guillaume.","Paris : Mare & Martin, impr. 2013",99763287012205899
30112108773497,LO_2020_12_10,,FALSE,GN345 .D43 2010,Decolonizing anthropology : moving further toward an anthropology of liberation /,"Harrison, Faye Venetia,","Arlington, Virginia : Association of Black Anthropologists, American Anthropological Association, [2010]",99547455312205899
30112024100890,LO_2020_12_10,,FALSE,Q. 378.768 M695T,Thy loyal children make their way : Fisk University since 1866 /,"Mitchell, Reavis.","Nashville, TN. : Fisk University Press, 1995.",99377951512205899
30112103710361,LO_2020_12_10,,FALSE,Q. 709 So8711,"South of no north : Laurence Aberhart, William Eggleston, Noel McKenna /","Barkley, Glenn.","The Rocks, N.S.W. : Museum of Contemporary Art, [2013]",99728927112205899
